listing_id,donor_id,donor_type,food_type,quantity,unit,city,packaging,time_posted,time_since_cooked_mins,donor_reliability,distance_km,ambient_temp_c,freshness_score,pickup_prob,picked_up
L04350,D0460,Society,Fruits,2.5,boxes,Mumbai,Open Tray,2025-09-04 07:11:00,8,Medium,9.12,25.8,0.381,0.516,0
L04351,D0178,Restaurant,Desserts,0.9,boxes,Bengaluru,Covered Tray,2025-09-02 23:17:00,99,Medium,6.12,31.7,0.442,0.532,1
L04352,D0172,Bakery,Cooked Meal,10.4,boxes,Bengaluru,Covered Tray,2025-09-07 18:58:00,18,Medium,9.35,31.0,0.486,0.63,0
L04353,D0198,Restaurant,Desserts,14.5,boxes,Mumbai,Airtight,2025-09-05 01:40:00,125,Low,7.08,25.6,0.377,0.504,0
L04354,D0130,Restaurant,Fruits,0.7,packs,Chennai,Open Tray,2025-09-01 23:24:00,156,Low,8.38,29.8,0.217,0.397,0
L04355,D0044,Bakery,Baked Goods,2.5,kg,Chennai,Covered Tray,2025-09-04 04:48:00,92,High,3.95,26.8,0.532,0.676,1
L04356,D0434,Restaurant,Beverage,2.1,kg,Hyderabad,Cloth Wrap,2025-09-01 23:58:00,10,Medium,3.97,24.6,0.384,0.439,1
L04357,D0700,Society,Cooked Meal,7.9,packs,Chennai,Sealed Box,2025-09-04 18:12:00,93,High,8.73,33.1,0.527,0.66,0
L04358,D0446,Event,Salads,4.3,packs,Mumbai,Airtight,2025-09-10 03:34:00,37,Medium,5.28,27.4,0.474,0.509,1
L04359,D0207,Restaurant,Beverage,1.5,packs,Bengaluru,Airtight,2025-09-04 06:44:00,124,High,0.2,31.5,0.601,0.565,1
L04360,D0643,Restaurant,Cooked Meal,0.5,packs,Mumbai,Cloth Wrap,2025-09-01 15:59:00,14,High,4.29,29.7,0.396,0.452,1
L04361,D0610,Event,Desserts,0.8,packs,Pune,Open Tray,2025-09-09 16:13:00,87,Medium,2.29,27.6,0.361,0.519,1
L04362,D0265,Caterer,Cooked Meal,2.7,kg,Bengaluru,Open Tray,2025-09-14 07:24:00,98,Low,1.32,27.1,0.284,0.447,0
L04363,D0328,Caterer,Desserts,2.1,boxes,Pune,Open Tray,2025-09-02 05:02:00,9,Medium,10.89,24.5,0.394,0.476,0
L04364,D0090,Event,Beverage,0.5,kg,Mumbai,Airtight,2025-09-04 19:29:00,34,High,12.38,30.9,0.684,0.671,1
L04365,D0398,Society,Fruits,1.1,packs,Hyderabad,Open Tray,2025-09-03 18:13:00,66,Low,1.57,28.3,0.375,0.485,1
L04366,D0570,Society,Fruits,0.5,kg,Hyderabad,Cloth Wrap,2025-09-03 13:06:00,100,High,6.48,27.6,0.264,0.442,1
L04367,D0407,Bakery,Cooked Meal,16.3,plates,Chennai,Open Tray,2025-09-03 05:39:00,131,Low,12.45,22.9,0.184,0.429,0
L04368,D0566,Restaurant,Cooked Meal,0.5,packs,Chennai,Cloth Wrap,2025-09-05 02:05:00,43,Low,10.33,30.7,0.276,0.378,0
L04369,D0334,Caterer,Desserts,1.2,packs,Bengaluru,Sealed Box,2025-09-05 02:38:00,186,Low,0.2,26.4,0.272,0.453,1
L04370,D0283,Restaurant,Beverage,1.0,kg,Bengaluru,Open Tray,2025-09-01 22:35:00,194,Low,6.61,22.6,0.205,0.459,1
L04371,D0533,HomeCook,Cooked Meal,8.6,plates,Delhi,Cloth Wrap,2025-09-03 06:42:00,97,Low,0.2,29.6,0.247,0.466,1
L04372,D0470,HomeCook,Salads,1.9,boxes,Pune,Cloth Wrap,2025-09-03 06:19:00,90,High,7.92,33.7,0.225,0.388,1
L04373,D0013,Caterer,Desserts,17.3,plates,Bengaluru,Airtight,2025-09-02 02:06:00,104,High,0.73,29.7,0.671,0.801,1
L04374,D0718,Restaurant,Cooked Meal,6.9,plates,Mumbai,Sealed Box,2025-09-03 16:52:00,38,Low,2.6,28.6,0.565,0.616,1
L04375,D0430,Bakery,Beverage,2.1,boxes,Chennai,Sealed Box,2025-09-05 10:01:00,209,High,10.06,27.2,0.289,0.433,0
L04376,D0116,Restaurant,Cooked Meal,5.4,boxes,Hyderabad,Airtight,2025-09-04 11:49:00,112,High,8.46,33.3,0.507,0.622,1
L04377,D0425,Restaurant,Baked Goods,3.7,plates,Hyderabad,Sealed Box,2025-09-02 14:23:00,61,Medium,4.99,26.2,0.566,0.682,1
L04378,D0154,HomeCook,Salads,8.6,plates,Bengaluru,Sealed Box,2025-09-05 08:35:00,29,Medium,14.26,28.1,0.382,0.52,0
L04379,D0152,Bakery,Salads,0.7,plates,Chennai,Covered Tray,2025-09-03 03:04:00,117,High,6.26,30.1,0.334,0.366,0
L04380,D0581,HomeCook,Fruits,7.7,plates,Delhi,Sealed Box,2025-09-01 12:25:00,54,High,3.1,27.8,0.703,0.717,0
L04381,D0603,HomeCook,Cooked Meal,1.6,kg,Hyderabad,Airtight,2025-09-02 12:35:00,130,Medium,1.38,32.2,0.477,0.532,0
L04382,D0597,Restaurant,Fruits,1.1,kg,Hyderabad,Covered Tray,2025-09-01 12:12:00,195,Low,0.2,26.7,0.268,0.441,0
L04383,D0777,HomeCook,Fruits,2.7,plates,Hyderabad,Open Tray,2025-09-04 10:01:00,115,High,12.1,27.6,0.289,0.513,1
L04384,D0103,Society,Baked Goods,2.8,plates,Pune,Open Tray,2025-09-02 08:24:00,71,High,2.66,27.9,0.377,0.481,0
L04385,D0109,HomeCook,Cooked Meal,1.3,boxes,Hyderabad,Airtight,2025-09-02 06:45:00,192,Low,4.46,27.7,0.325,0.474,1
L04386,D0577,Event,Cooked Meal,1.9,packs,Mumbai,Covered Tray,2025-09-07 13:41:00,174,Medium,7.73,27.3,0.315,0.513,0
L04387,D0799,Restaurant,Cooked Meal,0.7,packs,Hyderabad,Airtight,2025-09-04 17:39:00,102,Medium,14.02,33.9,0.367,0.506,1
L04388,D0104,Event,Baked Goods,2.8,boxes,Bengaluru,Airtight,2025-09-01 23:58:00,23,High,8.21,30.1,0.699,0.721,1
L04389,D0549,Bakery,Cooked Meal,5.3,kg,Mumbai,Open Tray,2025-09-06 19:21:00,93,High,0.41,29.0,0.39,0.554,0
L04390,D0353,Restaurant,Cooked Meal,8.1,packs,Delhi,Open Tray,2025-09-02 15:16:00,153,Medium,5.22,31.8,0.273,0.557,0
L04391,D0421,Society,Cooked Meal,2.2,packs,Hyderabad,Airtight,2025-09-03 03:07:00,48,Medium,7.79,28.9,0.613,0.576,0
L04392,D0271,Bakery,Cooked Meal,1.0,packs,Hyderabad,Covered Tray,2025-09-01 16:40:00,209,High,1.35,28.0,0.292,0.476,1
L04393,D0393,Bakery,Baked Goods,16.6,plates,Pune,Open Tray,2025-09-01 22:54:00,25,Medium,1.05,27.0,0.378,0.611,0
L04394,D0671,Caterer,Cooked Meal,0.5,kg,Hyderabad,Airtight,2025-09-01 11:00:00,100,Low,7.37,39.8,0.454,0.482,1
L04395,D0498,Restaurant,Baked Goods,19.6,packs,Hyderabad,Open Tray,2025-09-02 06:33:00,96,Low,3.79,32.5,0.282,0.527,0
L04396,D0586,HomeCook,Cooked Meal,0.6,packs,Pune,Sealed Box,2025-09-02 21:13:00,151,Medium,7.3,31.9,0.39,0.518,1
L04397,D0624,Restaurant,Cooked Meal,3.5,kg,Mumbai,Covered Tray,2025-09-02 17:59:00,31,Low,8.99,29.8,0.449,0.53,0
L04398,D0485,HomeCook,Salads,9.9,packs,Mumbai,Open Tray,2025-09-04 06:50:00,64,Medium,0.75,24.9,0.318,0.537,1
L04399,D0039,Restaurant,Cooked Meal,4.9,packs,Hyderabad,Airtight,2025-09-06 20:02:00,16,Medium,1.17,25.0,0.75,0.695,1
L04400,D0283,Bakery,Fruits,6.8,packs,Delhi,Covered Tray,2025-09-07 13:48:00,73,High,2.05,27.4,0.647,0.798,1
L04401,D0413,Restaurant,Cooked Meal,7.1,plates,Chennai,Covered Tray,2025-09-03 14:29:00,185,High,0.2,29.4,0.353,0.522,0
L04402,D0148,Society,Cooked Meal,10.4,kg,Chennai,Airtight,2025-09-01 09:00:00,44,High,5.72,26.3,0.65,0.716,0
L04403,D0634,Society,Cooked Meal,3.2,kg,Hyderabad,Sealed Box,2025-09-02 10:55:00,30,High,9.78,33.5,0.637,0.701,1
L04404,D0040,Restaurant,Beverage,15.0,boxes,Chennai,Open Tray,2025-09-01 15:28:00,117,Medium,0.2,30.4,0.345,0.564,1
L04405,D0406,Event,Salads,0.7,plates,Hyderabad,Open Tray,2025-09-04 07:26:00,31,Medium,10.82,21.8,0.29,0.42,0
L04406,D0340,Restaurant,Fruits,6.9,packs,Hyderabad,Open Tray,2025-09-02 14:01:00,211,High,8.28,30.7,0.216,0.375,0
L04407,D0708,HomeCook,Baked Goods,9.6,packs,Chennai,Covered Tray,2025-09-01 20:27:00,103,Medium,9.22,32.1,0.387,0.548,1
L04408,D0244,Caterer,Cooked Meal,7.9,boxes,Chennai,Sealed Box,2025-09-01 10:16:00,8,Low,2.31,30.5,0.574,0.653,1
L04409,D0764,Bakery,Fruits,2.2,packs,Mumbai,Airtight,2025-09-01 10:29:00,153,Medium,5.01,22.1,0.409,0.527,1
L04410,D0487,Restaurant,Beverage,2.7,kg,Mumbai,Open Tray,2025-09-01 12:28:00,103,Medium,0.2,28.2,0.36,0.5,0
L04411,D0276,Restaurant,Beverage,3.3,kg,Delhi,Open Tray,2025-09-03 20:29:00,28,Low,4.37,27.0,0.357,0.465,0
L04412,D0021,Society,Cooked Meal,0.5,boxes,Mumbai,Covered Tray,2025-09-04 08:02:00,72,Medium,7.96,28.7,0.403,0.436,1
L04413,D0346,Bakery,Baked Goods,1.7,packs,Hyderabad,Airtight,2025-09-03 01:14:00,83,High,6.82,32.7,0.583,0.566,0
L04414,D0311,Event,Baked Goods,5.7,plates,Bengaluru,Sealed Box,2025-09-03 18:41:00,48,Medium,5.63,24.6,0.528,0.604,1
L04415,D0319,Restaurant,Baked Goods,18.4,packs,Bengaluru,Airtight,2025-09-01 11:04:00,104,High,6.04,30.4,0.533,0.717,0
L04416,D0288,Restaurant,Desserts,1.8,plates,Mumbai,Cloth Wrap,2025-09-01 13:20:00,88,High,14.58,34.0,0.233,0.421,0
L04417,D0504,Caterer,Cooked Meal,3.9,boxes,Chennai,Covered Tray,2025-09-04 05:01:00,11,Medium,5.75,25.7,0.624,0.631,0
L04418,D0234,Restaurant,Cooked Meal,3.6,packs,Hyderabad,Cloth Wrap,2025-09-03 10:58:00,88,Medium,3.37,28.9,0.306,0.453,0
L04419,D0138,Society,Desserts,0.5,kg,Delhi,Sealed Box,2025-09-04 15:49:00,132,Medium,4.49,25.5,0.43,0.49,1
L04420,D0308,Restaurant,Cooked Meal,8.0,plates,Bengaluru,Covered Tray,2025-09-01 13:57:00,24,Medium,7.66,34.2,0.509,0.659,0
L04421,D0762,Event,Cooked Meal,11.0,packs,Pune,Covered Tray,2025-09-02 18:20:00,70,High,4.5,28.6,0.524,0.618,1
L04422,D0454,Restaurant,Cooked Meal,1.5,boxes,Bengaluru,Airtight,2025-09-02 10:50:00,218,High,3.37,26.1,0.337,0.463,0
L04423,D0793,Event,Baked Goods,7.5,boxes,Bengaluru,Airtight,2025-09-02 18:59:00,179,Low,4.56,26.6,0.308,0.53,1
L04424,D0329,Restaurant,Cooked Meal,2.6,plates,Hyderabad,Cloth Wrap,2025-09-03 17:28:00,182,Medium,0.76,26.8,0.182,0.372,0
L04425,D0276,Restaurant,Beverage,8.5,plates,Bengaluru,Sealed Box,2025-09-02 04:12:00,132,High,2.26,28.6,0.561,0.756,1
L04426,D0747,Bakery,Cooked Meal,0.5,packs,Chennai,Open Tray,2025-09-01 16:57:00,156,High,3.83,23.4,0.289,0.519,1
L04427,D0427,Restaurant,Fruits,4.6,plates,Hyderabad,Sealed Box,2025-09-01 13:17:00,165,Medium,7.3,28.1,0.322,0.497,1
L04428,D0620,Bakery,Desserts,12.4,kg,Mumbai,Open Tray,2025-09-01 16:11:00,10,High,10.92,31.7,0.396,0.546,1
L04429,D0193,HomeCook,Beverage,4.7,plates,Mumbai,Sealed Box,2025-09-02 02:56:00,130,High,3.01,27.3,0.539,0.64,1
L04430,D0453,Society,Salads,6.5,boxes,Chennai,Airtight,2025-09-01 09:01:00,73,High,9.37,30.5,0.489,0.494,0
L04431,D0217,Caterer,Beverage,6.8,plates,Hyderabad,Sealed Box,2025-09-04 10:04:00,49,Medium,2.42,32.7,0.662,0.657,1
L04432,D0417,Event,Cooked Meal,20.3,plates,Chennai,Airtight,2025-09-01 15:14:00,16,Medium,2.25,30.4,0.768,0.834,1
L04433,D0759,HomeCook,Baked Goods,1.0,plates,Pune,Open Tray,2025-09-04 01:51:00,150,High,8.84,30.1,0.273,0.46,1
L04434,D0497,Bakery,Cooked Meal,1.3,kg,Delhi,Airtight,2025-09-03 00:49:00,58,High,2.02,33.6,0.718,0.74,1
L04435,D0778,Event,Fruits,17.8,boxes,Pune,Sealed Box,2025-09-01 12:49:00,75,Low,6.07,29.8,0.444,0.638,0
L04436,D0529,Society,Desserts,13.2,kg,Hyderabad,Airtight,2025-09-01 19:23:00,114,Medium,3.89,28.0,0.53,0.72,1
L04437,D0383,Event,Salads,2.8,kg,Pune,Open Tray,2025-09-01 23:16:00,120,Medium,8.02,28.2,0.225,0.384,0
L04438,D0058,Bakery,Cooked Meal,1.4,plates,Mumbai,Sealed Box,2025-09-02 06:22:00,94,Medium,1.27,24.0,0.621,0.714,1
L04439,D0528,Bakery,Cooked Meal,2.4,packs,Mumbai,Sealed Box,2025-09-04 18:01:00,86,High,5.59,27.9,0.523,0.578,1
L04440,D0163,HomeCook,Beverage,6.6,kg,Delhi,Airtight,2025-09-03 02:01:00,118,High,9.58,32.6,0.528,0.608,0
L04441,D0068,HomeCook,Cooked Meal,8.7,plates,Delhi,Sealed Box,2025-09-02 16:10:00,182,Medium,6.98,30.8,0.292,0.5,0
L04442,D0319,Caterer,Beverage,7.9,plates,Mumbai,Covered Tray,2025-09-05 12:26:00,125,Medium,9.13,29.5,0.387,0.542,0
L04443,D0727,Restaurant,Beverage,6.7,kg,Mumbai,Open Tray,2025-09-02 13:53:00,81,Medium,5.54,29.5,0.369,0.534,1
L04444,D0519,Event,Baked Goods,0.7,packs,Hyderabad,Covered Tray,2025-09-03 23:57:00,23,Medium,3.75,36.1,0.581,0.6,0
L04445,D0414,Event,Fruits,6.1,packs,Delhi,Cloth Wrap,2025-09-01 23:40:00,128,Low,5.29,27.9,0.187,0.434,1
L04446,D0139,Bakery,Cooked Meal,9.5,boxes,Mumbai,Covered Tray,2025-09-01 15:13:00,209,High,7.29,34.8,0.255,0.516,0
L04447,D0800,Restaurant,Cooked Meal,8.4,boxes,Delhi,Sealed Box,2025-09-02 02:52:00,38,High,6.15,28.2,0.603,0.668,0
L04448,D0583,Event,Fruits,1.3,boxes,Mumbai,Open Tray,2025-09-02 12:42:00,169,High,8.12,27.1,0.331,0.553,0
L04449,D0030,Restaurant,Baked Goods,3.8,plates,Hyderabad,Airtight,2025-09-05 23:56:00,145,Medium,11.29,30.4,0.315,0.522,0
L04450,D0178,HomeCook,Cooked Meal,5.0,kg,Pune,Open Tray,2025-09-01 17:03:00,64,Low,13.0,29.7,0.238,0.374,0
L04451,D0198,Restaurant,Cooked Meal,4.7,kg,Pune,Covered Tray,2025-09-03 21:31:00,160,High,6.15,29.7,0.414,0.561,0
L04452,D0206,Society,Desserts,2.7,boxes,Pune,Airtight,2025-09-07 01:11:00,58,Medium,7.04,27.3,0.554,0.568,1
L04453,D0060,Restaurant,Baked Goods,3.3,boxes,Bengaluru,Open Tray,2025-09-05 03:41:00,72,High,1.95,28.2,0.424,0.574,0
L04454,D0256,Restaurant,Baked Goods,15.7,packs,Hyderabad,Airtight,2025-09-04 20:35:00,56,Medium,7.13,26.6,0.53,0.687,1
L04455,D0034,HomeCook,Cooked Meal,3.9,kg,Pune,Sealed Box,2025-09-02 03:19:00,74,Medium,0.2,32.6,0.648,0.652,1
L04456,D0468,Restaurant,Cooked Meal,2.0,boxes,Mumbai,Covered Tray,2025-09-02 05:20:00,198,Medium,0.2,28.7,0.242,0.464,0
L04457,D0052,Bakery,Cooked Meal,7.2,packs,Bengaluru,Cloth Wrap,2025-09-03 07:00:00,84,Medium,9.79,30.5,0.254,0.403,1
L04458,D0370,Society,Cooked Meal,15.1,boxes,Bengaluru,Airtight,2025-09-03 15:43:00,42,Medium,3.74,26.8,0.645,0.669,1
L04459,D0722,Event,Baked Goods,9.2,boxes,Delhi,Sealed Box,2025-09-03 03:40:00,17,High,0.66,34.3,0.719,0.802,0
L04460,D0281,Restaurant,Fruits,3.5,plates,Delhi,Airtight,2025-09-03 18:22:00,89,High,4.76,28.0,0.654,0.747,1
L04461,D0378,Society,Beverage,6.8,kg,Bengaluru,Airtight,2025-09-02 16:49:00,98,High,5.66,28.5,0.65,0.686,0
L04462,D0476,HomeCook,Cooked Meal,6.8,packs,Chennai,Cloth Wrap,2025-09-03 13:38:00,162,Medium,11.65,29.7,0.172,0.333,1
L04463,D0518,Restaurant,Cooked Meal,1.5,packs,Delhi,Sealed Box,2025-09-02 11:38:00,5,High,6.06,29.8,0.771,0.75,0
L04464,D0407,Restaurant,Cooked Meal,1.1,kg,Mumbai,Airtight,2025-09-01 18:30:00,283,Medium,3.3,29.7,0.126,0.33,0
L04465,D0651,HomeCook,Fruits,3.6,kg,Mumbai,Cloth Wrap,2025-09-06 10:01:00,87,Medium,5.41,24.2,0.382,0.526,1
L04466,D0127,HomeCook,Cooked Meal,29.5,kg,Mumbai,Airtight,2025-09-03 06:23:00,190,Medium,2.36,29.6,0.365,0.477,1
L04467,D0698,HomeCook,Cooked Meal,3.5,boxes,Delhi,Sealed Box,2025-09-03 01:19:00,170,Low,5.81,31.9,0.315,0.438,0
L04468,D0032,Event,Salads,4.6,kg,Mumbai,Airtight,2025-09-05 12:29:00,62,Low,11.86,26.3,0.301,0.411,0
L04469,D0248,Event,Cooked Meal,1.4,packs,Mumbai,Airtight,2025-09-01 22:13:00,96,Low,2.21,25.1,0.475,0.548,1
L04470,D0382,Society,Cooked Meal,8.6,packs,Mumbai,Covered Tray,2025-09-02 12:28:00,114,Medium,4.67,21.4,0.402,0.658,0
L04471,D0501,HomeCook,Baked Goods,3.2,boxes,Mumbai,Sealed Box,2025-09-06 06:53:00,110,Medium,13.56,28.9,0.383,0.589,0
L04472,D0609,HomeCook,Cooked Meal,4.3,packs,Mumbai,Sealed Box,2025-09-01 13:48:00,127,Medium,11.61,25.9,0.34,0.485,1
L04473,D0457,Society,Cooked Meal,2.0,packs,Bengaluru,Open Tray,2025-09-01 08:17:00,125,Low,12.11,26.1,0.247,0.373,0
L04474,D0182,Restaurant,Beverage,5.8,boxes,Bengaluru,Airtight,2025-09-03 11:14:00,22,Medium,10.04,32.5,0.592,0.682,1
L04475,D0486,Bakery,Desserts,6.7,packs,Chennai,Covered Tray,2025-09-05 00:09:00,123,Low,7.77,25.3,0.311,0.475,0
L04476,D0601,Society,Desserts,4.5,boxes,Bengaluru,Open Tray,2025-09-05 18:29:00,73,Low,6.13,26.1,0.301,0.45,0
L04477,D0565,Restaurant,Beverage,8.3,kg,Bengaluru,Sealed Box,2025-09-02 05:34:00,145,Medium,2.76,27.3,0.43,0.523,0
L04478,D0359,HomeCook,Cooked Meal,2.5,boxes,Pune,Airtight,2025-09-01 23:43:00,116,High,1.4,26.4,0.618,0.656,1
L04479,D0353,HomeCook,Salads,5.4,boxes,Hyderabad,Airtight,2025-09-03 12:07:00,56,Medium,1.18,30.7,0.526,0.647,1
L04480,D0168,Event,Cooked Meal,0.6,boxes,Mumbai,Open Tray,2025-09-05 04:14:00,145,Medium,0.2,27.1,0.288,0.48,0
L04481,D0265,HomeCook,Cooked Meal,12.3,packs,Hyderabad,Sealed Box,2025-09-05 00:14:00,99,High,2.69,29.2,0.614,0.709,1
L04482,D0767,Restaurant,Beverage,6.0,plates,Pune,Cloth Wrap,2025-09-03 21:54:00,105,Low,5.76,28.6,0.219,0.434,1
L04483,D0706,Bakery,Desserts,3.0,plates,Bengaluru,Covered Tray,2025-09-02 16:43:00,10,Medium,8.45,28.0,0.546,0.705,1
L04484,D0292,HomeCook,Fruits,3.9,packs,Chennai,Airtight,2025-09-01 15:33:00,138,High,9.09,26.6,0.498,0.583,1
L04485,D0029,Bakery,Cooked Meal,5.5,packs,Mumbai,Sealed Box,2025-09-02 15:19:00,29,Low,4.47,30.8,0.493,0.534,1
L04486,D0051,HomeCook,Baked Goods,1.9,plates,Mumbai,Covered Tray,2025-09-02 19:03:00,117,High,7.64,26.9,0.422,0.497,1
L04487,D0167,Restaurant,Salads,3.5,boxes,Chennai,Covered Tray,2025-09-02 06:17:00,40,High,6.52,28.3,0.54,0.582,1
L04488,D0586,Restaurant,Beverage,12.4,boxes,Bengaluru,Airtight,2025-09-06 08:02:00,51,High,4.95,27.9,0.715,0.789,1
L04489,D0799,Caterer,Cooked Meal,0.5,kg,Mumbai,Sealed Box,2025-09-17 00:20:00,48,High,3.84,27.9,0.725,0.706,1
L04490,D0220,Event,Desserts,7.2,plates,Mumbai,Airtight,2025-09-02 02:37:00,100,Medium,1.75,24.0,0.514,0.567,0
L04491,D0227,Restaurant,Beverage,1.2,kg,Mumbai,Sealed Box,2025-09-01 08:23:00,84,Medium,4.81,29.9,0.561,0.684,0
L04492,D0663,Restaurant,Fruits,3.9,plates,Mumbai,Cloth Wrap,2025-09-03 19:14:00,212,High,4.94,29.3,0.186,0.49,0
L04493,D0231,Restaurant,Cooked Meal,1.0,boxes,Delhi,Airtight,2025-09-01 19:26:00,88,Medium,1.31,26.6,0.594,0.592,1
L04494,D0694,Restaurant,Desserts,7.8,boxes,Chennai,Open Tray,2025-09-02 01:43:00,92,High,3.35,30.4,0.374,0.473,1
L04495,D0212,Society,Baked Goods,2.0,plates,Mumbai,Covered Tray,2025-09-04 05:24:00,141,High,4.11,30.7,0.413,0.628,1
L04496,D0276,Society,Fruits,3.3,kg,Delhi,Covered Tray,2025-09-04 07:29:00,38,High,2.5,32.6,0.687,0.708,1
L04497,D0668,Restaurant,Beverage,4.6,packs,Chennai,Sealed Box,2025-09-01 09:38:00,81,Low,8.7,25.4,0.451,0.456,0
L04498,D0420,Society,Cooked Meal,2.5,boxes,Bengaluru,Airtight,2025-09-02 08:21:00,78,High,5.7,28.9,0.588,0.615,1
L04499,D0526,HomeCook,Baked Goods,3.2,kg,Hyderabad,Covered Tray,2025-09-01 09:03:00,18,Low,4.39,32.6,0.492,0.548,0
L04500,D0021,Restaurant,Cooked Meal,28.3,kg,Hyderabad,Covered Tray,2025-09-01 18:43:00,180,Low,11.13,28.8,0.23,0.48,1
L04501,D0800,Society,Fruits,22.9,packs,Pune,Open Tray,2025-09-01 14:36:00,29,High,5.44,31.3,0.456,0.6,1
L04502,D0786,HomeCook,Fruits,0.6,boxes,Chennai,Open Tray,2025-09-02 03:39:00,47,High,0.2,30.5,0.518,0.597,0
L04503,D0699,Society,Cooked Meal,22.6,plates,Delhi,Covered Tray,2025-09-02 21:52:00,69,Low,7.4,31.8,0.391,0.512,0
L04504,D0010,HomeCook,Cooked Meal,2.4,plates,Delhi,Open Tray,2025-09-05 03:28:00,62,Medium,1.18,27.8,0.384,0.423,0
L04505,D0486,HomeCook,Cooked Meal,4.7,boxes,Bengaluru,Airtight,2025-09-02 03:06:00,127,Low,7.35,38.8,0.355,0.442,0
L04506,D0136,Caterer,Baked Goods,4.5,boxes,Mumbai,Sealed Box,2025-09-01 19:09:00,16,High,7.61,32.9,0.684,0.715,1
L04507,D0616,HomeCook,Desserts,0.8,kg,Chennai,Sealed Box,2025-09-01 12:26:00,69,High,0.93,27.3,0.645,0.662,0
L04508,D0009,HomeCook,Beverage,0.8,packs,Pune,Open Tray,2025-09-01 09:37:00,94,Low,8.37,32.1,0.326,0.431,0
L04509,D0230,Caterer,Beverage,1.1,plates,Pune,Sealed Box,2025-09-01 20:17:00,62,High,10.31,29.8,0.567,0.657,1
L04510,D0259,Caterer,Cooked Meal,2.1,boxes,Chennai,Covered Tray,2025-09-01 23:22:00,154,High,1.15,22.8,0.4,0.5,1
L04511,D0623,Society,Cooked Meal,1.2,plates,Bengaluru,Cloth Wrap,2025-09-07 01:04:00,39,Low,7.45,32.1,0.263,0.407,1
L04512,D0313,Restaurant,Cooked Meal,2.0,plates,Delhi,Airtight,2025-09-03 22:52:00,110,Low,0.2,24.0,0.461,0.52,0
L04513,D0730,Society,Cooked Meal,0.5,boxes,Delhi,Airtight,2025-09-06 01:23:00,22,High,4.2,26.4,0.739,0.704,0
L04514,D0434,Society,Cooked Meal,2.1,boxes,Delhi,Open Tray,2025-09-03 05:47:00,62,High,5.68,29.2,0.375,0.554,1
L04515,D0386,HomeCook,Baked Goods,5.7,boxes,Mumbai,Open Tray,2025-09-09 08:06:00,110,Low,3.95,26.9,0.31,0.466,0
L04516,D0358,Restaurant,Fruits,3.3,boxes,Chennai,Sealed Box,2025-09-01 14:12:00,27,Medium,1.85,24.5,0.74,0.668,0
L04517,D0471,Society,Baked Goods,7.1,boxes,Pune,Open Tray,2025-09-03 00:51:00,108,Low,7.53,30.3,0.242,0.435,0
L04518,D0259,HomeCook,Cooked Meal,1.8,boxes,Chennai,Airtight,2025-09-01 16:46:00,109,High,9.31,29.1,0.527,0.546,1
L04519,D0224,Caterer,Baked Goods,1.0,packs,Hyderabad,Airtight,2025-09-04 05:48:00,41,Low,6.53,29.8,0.483,0.478,1
L04520,D0478,Bakery,Desserts,0.5,kg,Mumbai,Sealed Box,2025-09-01 18:20:00,24,High,0.2,28.9,0.815,0.874,1
L04521,D0694,Event,Cooked Meal,5.5,packs,Mumbai,Airtight,2025-09-01 14:36:00,135,Medium,7.52,25.5,0.43,0.624,1
L04522,D0534,Caterer,Cooked Meal,15.0,kg,Bengaluru,Sealed Box,2025-09-02 01:40:00,152,High,0.89,26.9,0.42,0.615,1
L04523,D0639,Society,Fruits,0.6,kg,Chennai,Open Tray,2025-09-06 06:17:00,21,Low,5.1,28.7,0.35,0.483,1
L04524,D0407,Event,Cooked Meal,3.7,packs,Delhi,Sealed Box,2025-09-02 16:23:00,114,Low,5.38,31.8,0.377,0.429,1
L04525,D0599,HomeCook,Cooked Meal,3.0,plates,Bengaluru,Sealed Box,2025-09-05 21:02:00,67,High,14.58,27.8,0.45,0.528,0
L04526,D0105,Restaurant,Cooked Meal,2.7,kg,Mumbai,Sealed Box,2025-09-05 12:42:00,90,High,0.95,23.0,0.678,0.746,1
L04527,D0008,Caterer,Fruits,7.9,plates,Pune,Sealed Box,2025-09-01 19:12:00,53,Low,2.56,29.3,0.545,0.579,1
L04528,D0524,Event,Fruits,12.9,packs,Pune,Sealed Box,2025-09-03 08:07:00,82,High,1.22,24.9,0.735,0.735,1
L04529,D0679,Restaurant,Baked Goods,2.0,kg,Delhi,Covered Tray,2025-09-01 07:25:00,65,High,7.49,31.0,0.561,0.584,1
L04530,D0384,Caterer,Fruits,4.0,boxes,Bengaluru,Open Tray,2025-09-02 22:19:00,12,Medium,3.88,27.7,0.405,0.596,1
L04531,D0575,Restaurant,Baked Goods,2.3,plates,Pune,Covered Tray,2025-09-08 13:00:00,45,Medium,6.05,34.3,0.484,0.674,0
L04532,D0663,Restaurant,Baked Goods,6.8,packs,Delhi,Cloth Wrap,2025-09-02 01:31:00,50,Medium,1.56,26.0,0.344,0.491,1
L04533,D0609,Restaurant,Salads,7.2,plates,Delhi,Airtight,2025-09-02 13:14:00,151,Medium,7.21,25.9,0.331,0.574,1
L04534,D0624,Restaurant,Cooked Meal,10.7,packs,Bengaluru,Airtight,2025-09-03 23:47:00,119,Medium,4.73,28.9,0.485,0.598,1
